"@USER @USER @USER",3,93.26,50.00,1.00,25.77,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
everything happens for a reason ...,5,99.00,97.69,43.37,25.77,5.00,40.00,100.00,60.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,40.00,20.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"@USER Not too bad thanks , ~ 9.40 am here ! I 'm just as bad as you it seems , i usually stay up way too late haha",25,8.69,21.18,99.00,25.77,12.50,4.00,88.00,56.00,16.00,12.00,8.00,0.00,4.00,0.00,0.00,4.00,0.00,12.00,4.00,20.00,8.00,4.00,16.00,12.00,8.00,0.00,4.00,0.00,16.00,8.00,8.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,12.00,4.00,0.00,0.00,8.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,4.00,0.00,8.00,0.00,16.00,0.00,20.00,4.00,12.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,24.00,0.00,8.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,8.00
"@USER @USER @USER @USER @USER @USER @USER Emmy !",8,93.26,50.00,1.00,25.77,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,87.50
I just ate too much spaghetti .,6,1.92,4.80,23.51,25.77,6.00,16.67,100.00,50.00,16.67,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,16.67,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
If I was ever surprised w wings I might cry ? I loveeeeee wings w all ma heart,17,7.44,3.89,66.34,25.77,8.50,11.76,70.59,41.18,17.65,17.65,17.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,5.88,5.88,0.00,17.65,5.88,0.00,0.00,0.00,5.88,11.76,5.88,5.88,0.00,0.00,5.88,5.88,5.88,0.00,5.88,0.00,23.53,0.00,0.00,5.88,11.76,11.76,5.88,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,5.88,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00
I need motivation .,3,18.82,1.00,98.01,25.77,3.00,33.33,100.00,33.33,33.33,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.67,33.33,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,33.33,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Her power is unmatched , we love to see it ? ? ?",9,18.82,99.00,1.00,99.00,9.00,11.11,88.89,55.56,33.33,22.22,0.00,11.11,0.00,11.11,0.00,11.11,0.00,11.11,11.11,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,0.00,0.00,33.33,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,0.00,0.00,11.11,0.00,0.00,0.00,0.00,33.33,22.22,0.00,11.11,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.44,0.00,11.11,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00
i 'm calling milf anyone over 35 + ( like i did in the dilf poll ) ... if your fav isnt here just let me know ! but i probably can only add a few more,32,11.86,10.58,88.24,81.93,10.67,6.25,90.62,65.62,18.75,15.62,12.50,0.00,3.12,0.00,0.00,3.12,6.25,9.38,12.50,12.50,6.25,3.12,12.50,9.38,6.25,0.00,3.12,9.38,3.12,3.12,0.00,0.00,0.00,0.00,15.62,0.00,0.00,3.12,3.12,18.75,3.12,0.00,3.12,9.38,0.00,9.38,0.00,0.00,0.00,0.00,6.25,0.00,0.00,6.25,0.00,6.25,0.00,0.00,3.12,3.12,0.00,3.12,12.50,0.00,6.25,0.00,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.38,6.25,9.38,0.00,0.00,0.00,25.00,9.38,0.00,0.00,0.00,0.00,3.12,0.00,0.00,3.12,6.25,3.12
mytho,1,93.26,50.00,1.00,25.77,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
You nerds have been my viewers from the beginning . Grateful to be able to call you friends . Love you guys @USER @USER @USER @USER @USER and a few others who do n't pop up . Y'all the real mvps .,38,71.12,99.00,4.05,74.74,9.50,10.53,78.95,50.00,18.42,13.16,2.63,0.00,10.53,0.00,0.00,5.26,7.89,10.53,10.53,0.00,2.63,0.00,10.53,2.63,0.00,2.63,0.00,2.63,7.89,5.26,2.63,0.00,0.00,0.00,23.68,0.00,5.26,0.00,2.63,2.63,0.00,0.00,0.00,0.00,0.00,2.63,2.63,2.63,0.00,0.00,2.63,0.00,0.00,0.00,0.00,13.16,5.26,2.63,5.26,0.00,0.00,2.63,7.89,0.00,5.26,0.00,2.63,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.95,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,13.16
Dame in his Curry bag,5,93.26,99.00,1.00,25.77,5.00,0.00,60.00,40.00,20.00,20.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Niyoooooooo :collision:,2,93.26,50.00,1.00,25.77,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GO GO,2,93.26,50.00,99.00,25.77,2.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
No doubt . One of the finest #HIM I know !,9,75.90,13.32,4.97,25.77,4.50,0.00,100.00,55.56,22.22,22.22,11.11,0.00,0.00,11.11,0.00,0.00,11.11,11.11,0.00,0.00,0.00,11.11,11.11,11.11,11.11,0.00,11.11,0.00,22.22,11.11,11.11,11.11,0.00,0.00,11.11,0.00,0.00,0.00,11.11,22.22,11.11,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,11.11
Shut up pussy,3,99.00,1.00,99.00,25.77,3.00,0.00,100.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,33.33,0.00,33.33,0.00,33.33,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,66.67,0.00,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BRO MY HEART JUMPED FUCK I THOUGHT THAT THIS WAS ANIME ANNOUNCEMENT,12,6.95,4.80,98.01,1.00,12.00,16.67,83.33,41.67,33.33,16.67,16.67,0.00,0.00,0.00,0.00,16.67,0.00,0.00,8.33,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,8.33,0.00,8.33,8.33,0.00,0.00,8.33,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,8.33,0.00,8.33,0.00,8.33,8.33,0.00,0.00,0.00,0.00,16.67,8.33,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I 'm fast . :dashing_away:,5,93.26,2.31,99.00,25.77,2.50,20.00,60.00,40.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,20.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00
The Washington Undecideds really need to trade for David Njoku,10,99.00,15.86,1.00,25.77,10.00,20.00,70.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,20.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,10.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"@USER when can I register for sgdq 2019 ? I live in mn and can't wait to join the amazing event !",20,66.46,2.31,99.00,96.76,10.00,10.00,80.00,50.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,5.00,15.00,5.00,5.00,10.00,5.00,15.00,5.00,0.00,5.00,5.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,20.00,0.00,5.00,15.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,5.00,0.00,5.00
"@USER I just still cant fathom how we could be friends in such a short time . I 'm :tired_face: :loudly_crying_face: :two_hearts:",25,14.11,34.44,69.14,1.00,12.50,4.00,88.00,48.00,12.00,12.00,8.00,4.00,0.00,0.00,0.00,0.00,4.00,4.00,8.00,16.00,4.00,4.00,12.00,8.00,0.00,4.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,4.00,8.00,0.00,4.00,0.00,0.00,12.00,0.00,4.00,4.00,0.00,0.00,4.00,4.00,0.00,4.00,0.00,16.00,12.00,4.00,0.00,0.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,16.00,0.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,4.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,20.00
"( YOU KNOW THE ONE I PICKED )",6,62.04,95.20,98.01,25.77,6.00,0.00,100.00,50.00,33.33,33.33,16.67,0.00,16.67,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,33.33,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00
"@USER I was not talking yo u crazy woman who actually ain't crazy but just racist",16,1.00,3.05,95.60,1.00,16.00,12.50,87.50,56.25,18.75,12.50,6.25,0.00,6.25,0.00,0.00,6.25,0.00,0.00,12.50,12.50,6.25,12.50,18.75,12.50,0.00,6.25,0.00,0.00,12.50,0.00,12.50,0.00,0.00,0.00,18.75,0.00,0.00,6.25,0.00,25.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.25,0.00,6.25
"@USER who ? ? ? I only support @USER @USER @USER and @USER",10,8.69,50.00,3.37,99.00,5.00,10.00,50.00,40.00,20.00,10.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,10.00,10.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,50.00
"@USER @USER",2,93.26,50.00,1.00,25.77,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
"@USER",1,93.26,50.00,1.00,25.77,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
""" Wayward sheep of the great shepherdess , welcome to this house of the Goddess . How may we help you ? "" \ n - Priestess",20,87.27,99.00,1.00,99.00,6.67,25.00,80.00,50.00,15.00,10.00,0.00,5.00,5.00,0.00,0.00,5.00,10.00,15.00,5.00,5.00,5.00,0.00,5.00,5.00,0.00,5.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,5.00,0.00,10.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,15.00,0.00,15.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,5.00,5.00,0.00,0.00,5.00,0.00,5.00,10.00,0.00,0.00,5.00
Calvary Kings Men,3,93.26,99.00,1.00,25.77,3.00,33.33,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.67,0.00,0.00,0.00,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
bye i keep forgetting i 'm on like limit,9,93.26,13.32,99.00,25.77,9.00,11.11,88.89,44.44,22.22,22.22,22.22,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,22.22,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,0.00,11.11,0.00,22.22,0.00,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00
God just out here making people that pretty and I —,10,8.69,50.00,43.37,99.00,10.00,0.00,100.00,60.00,20.00,10.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,20.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,20.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Relieved but keep the hashtag going bardo . #المتحرش_احمد_بسام_ذكي,11,93.26,18.16,31.94,99.00,5.50,27.27,54.55,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,18.18,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,45.45,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.36
"@USER @USER :rolling_on_the_floor_laughing:",7,99.00,50.00,99.00,99.00,7.00,28.57,71.43,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.86,14.29,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.29,0.00,0.00,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.71
You 're the best,4,93.26,99.00,1.00,99.00,4.00,0.00,75.00,50.00,25.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,0.00,0.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00
Una for wait make him announce the thing himself :smirking_face: :smirking_face:,13,82.82,93.79,1.00,25.77,13.00,30.77,69.23,38.46,23.08,15.38,0.00,0.00,0.00,15.38,0.00,7.69,7.69,7.69,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,0.00,15.38,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,7.69,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.15,0.00,0.00,30.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38
Just remembered that Chrissy ordered these for us and I 'm Pumped,12,6.95,79.76,23.51,25.77,12.00,25.00,66.67,58.33,33.33,16.67,8.33,8.33,0.00,0.00,0.00,16.67,0.00,8.33,0.00,8.33,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00
